236.7,218.7,0,0
243.5,225.5,0,0
250.4,232.4,0,0
257.2,239.2,0,0
264.0,246.0,0,0
270.9,252.9,0,0
277.7,259.7,0,0
284.6,266.6,0,0
291.4,273.4,0,0
298.2,280.2,0,0
305.1,287.1,0,0
311.9,293.9,0,0
318.8,300.8,0,0
325.6,307.6,0,0
332.4,314.4,0,0
339.3,321.3,0,0
346.1,328.1,0,0
353.0,335.0,0,0
359.8,341.8,0,0
6.6,348.6,0,0
13.5,355.5,0,0
20.3,2.3,0,0
27.2,9.2,0,0
34.0,16.0,0,0
40.8,22.8,0,0
47.7,29.7,0,0
54.5,36.5,0,0
61.4,43.4,0,0
68.2,50.2,0,0
75.0,57.0,0,0
81.9,65.8,0,0
88.7,74.5,0,0
95.6,83.3,0,0
102.4,92.0,0,0
109.2,100.7,0,0
116.1,109.5,0,0
122.9,118.2,0,0
129.8,127.0,0,0
136.6,135.7,1,1
143.4,144.4,0,0
150.3,153.2,0,0
157.1,161.9,0,0
164.0,170.7,0,0
170.8,179.4,0,0
177.6,188.1,0,0
184.5,196.9,0,0
191.3,205.6,0,0
198.2,214.4,0,0
205.0,223.1,0,0
211.8,231.8,0,0
218.7,238.7,0,0
225.5,245.5,0,0
232.4,252.4,0,0
239.2,259.2,0,0
246.0,266.0,0,0
252.9,272.9,0,0
259.7,279.7,0,0
266.6,286.6,0,0
273.4,293.4,0,0
280.2,300.2,0,0
287.1,307.1,0,0
293.9,313.9,0,0
300.8,320.8,0,0
307.6,327.6,0,0
314.4,334.4,0,0
321.3,341.3,0,0
328.1,348.1,0,0
335.0,355.0,0,0
341.8,1.8,0,0
348.6,8.6,0,0
355.5,15.5,0,0
